
 CAVINT_PHOTONS_BSFW0   W/AIR
 BSF(water) in WATER mono-energetic photons                                                                             
  SSD     ENERGY(KEV)   ---------------------------------------- DIAMETER (CM) ----------------------------------------
                               1.0          2.0          3.0          5.0         10.0         15.0         20.0         30.0
  10.0   7.61092550E+01 1.058110E+00 1.103225E+00 1.147902E+00 1.219082E+00 1.329160E+00 1.378804E+00 1.397739E+00 1.407488E+00
  10.0   8.29977310E+01 1.053294E+00 1.094990E+00 1.136170E+00 1.202895E+00 1.306127E+00 1.349451E+00 1.373923E+00 1.381683E+00
  10.0   9.05096680E+01 1.049165E+00 1.087504E+00 1.125613E+00 1.187932E+00 1.283334E+00 1.325857E+00 1.347461E+00 1.357565E+00
  10.0   9.87014930E+01 1.044670E+00 1.079554E+00 1.114490E+00 1.171039E+00 1.259325E+00 1.300011E+00 1.317695E+00 1.328394E+00
  10.0   1.07634741E+02 1.041055E+00 1.072989E+00 1.105497E+00 1.156936E+00 1.237985E+00 1.276405E+00 1.291274E+00 1.302053E+00
  10.0   1.17376518E+02 1.037413E+00 1.066526E+00 1.096034E+00 1.143678E+00 1.217760E+00 1.253399E+00 1.267915E+00 1.277806E+00
  10.0   1.28000000E+02 1.034198E+00 1.060839E+00 1.087484E+00 1.131191E+00 1.199079E+00 1.230877E+00 1.243725E+00 1.253084E+00
  10.0   1.39584990E+02 1.031669E+00 1.056371E+00 1.081026E+00 1.121560E+00 1.183641E+00 1.215755E+00 1.227347E+00 1.237311E+00
  10.0   1.52218511E+02 1.028986E+00 1.051550E+00 1.074203E+00 1.110551E+00 1.167965E+00 1.195509E+00 1.208166E+00 1.216681E+00
  10.0   1.65995463E+02 1.026888E+00 1.047747E+00 1.068491E+00 1.102362E+00 1.156269E+00 1.181383E+00 1.193023E+00 1.200429E+00
  10.0   1.81019336E+02 1.024519E+00 1.043539E+00 1.062381E+00 1.093646E+00 1.142781E+00 1.166348E+00 1.175443E+00 1.183311E+00
  10.0   1.97402986E+02 1.022677E+00 1.040210E+00 1.057840E+00 1.086268E+00 1.132059E+00 1.152931E+00 1.161649E+00 1.168834E+00
  10.0   2.15269482E+02 1.020746E+00 1.036693E+00 1.052642E+00 1.079078E+00 1.120088E+00 1.140784E+00 1.150154E+00 1.154162E+00
  10.0   2.34753035E+02 1.018918E+00 1.033581E+00 1.048153E+00 1.071855E+00 1.109881E+00 1.127471E+00 1.138226E+00 1.139718E+00
  10.0   2.56000000E+02 1.017387E+00 1.030901E+00 1.044227E+00 1.066335E+00 1.101416E+00 1.118248E+00 1.125689E+00 1.130867E+00
  10.0   2.79169980E+02 1.015894E+00 1.028189E+00 1.040514E+00 1.060416E+00 1.092459E+00 1.108698E+00 1.113561E+00 1.119545E+00
  10.0   3.04437021E+02 1.014579E+00 1.025872E+00 1.037262E+00 1.055572E+00 1.084692E+00 1.099362E+00 1.105724E+00 1.110163E+00
  20.0   4.00000000E+00 1.000833E+00 1.000827E+00 1.000835E+00 1.000846E+00 1.000821E+00 1.000850E+00 1.000826E+00 1.000794E+00
  20.0   4.36203100E+00 1.000784E+00 1.000796E+00 1.000809E+00 1.000786E+00 1.000775E+00 1.000862E+00 1.000871E+00 1.000737E+00
  20.0   4.75682800E+00 1.001400E+00 1.001428E+00 1.001391E+00 1.001429E+00 1.001448E+00 1.001525E+00 1.001418E+00 1.001397E+00
  20.0   5.18735800E+00 1.001268E+00 1.001279E+00 1.001253E+00 1.001293E+00 1.001264E+00 1.001243E+00 1.001378E+00 1.001365E+00
  20.0   5.65685400E+00 1.002262E+00 1.002259E+00 1.002258E+00 1.002275E+00 1.002320E+00 1.002281E+00 1.002375E+00 1.002259E+00
  20.0   6.16884300E+00 1.003242E+00 1.003237E+00 1.003241E+00 1.003170E+00 1.003195E+00 1.003123E+00 1.003140E+00 1.003123E+00
  20.0   6.72717100E+00 1.003672E+00 1.003700E+00 1.003667E+00 1.003610E+00 1.003698E+00 1.003745E+00 1.003614E+00 1.003494E+00
  20.0   7.33603200E+00 1.005335E+00 1.005400E+00 1.005325E+00 1.005420E+00 1.005326E+00 1.005593E+00 1.005379E+00 1.005266E+00
  20.0   8.00000000E+00 1.006060E+00 1.006173E+00 1.006088E+00 1.006172E+00 1.006200E+00 1.006260E+00 1.006147E+00 1.006153E+00
  20.0   8.72406200E+00 1.008613E+00 1.008854E+00 1.008785E+00 1.008767E+00 1.008931E+00 1.009001E+00 1.009040E+00 1.009266E+00
  20.0   9.51365700E+00 1.010088E+00 1.010520E+00 1.010610E+00 1.010463E+00 1.010480E+00 1.010790E+00 1.010353E+00 1.011344E+00
  20.0   1.03747160E+01 1.013657E+00 1.014662E+00 1.014726E+00 1.014700E+00 1.014917E+00 1.014696E+00 1.014466E+00 1.015115E+00
  20.0   1.13137080E+01 1.017583E+00 1.019426E+00 1.019680E+00 1.019479E+00 1.019749E+00 1.019772E+00 1.019816E+00 1.020116E+00
  20.0   1.23376870E+01 1.021062E+00 1.024213E+00 1.024703E+00 1.024704E+00 1.025291E+00 1.025797E+00 1.026035E+00 1.026168E+00
  20.0   1.34543430E+01 1.026206E+00 1.031284E+00 1.032387E+00 1.032894E+00 1.033237E+00 1.032946E+00 1.032796E+00 1.033441E+00
  20.0   1.46720650E+01 1.030693E+00 1.038214E+00 1.040557E+00 1.041534E+00 1.040989E+00 1.040477E+00 1.040313E+00 1.042592E+00
  20.0   1.60000000E+01 1.036806E+00 1.047772E+00 1.052127E+00 1.054493E+00 1.054160E+00 1.054681E+00 1.053429E+00 1.054758E+00
  20.0   1.74481240E+01 1.041889E+00 1.056519E+00 1.063572E+00 1.067905E+00 1.068361E+00 1.068305E+00 1.068370E+00 1.068224E+00
  20.0   1.90273140E+01 1.048375E+00 1.067954E+00 1.078894E+00 1.086520E+00 1.089420E+00 1.089455E+00 1.089903E+00 1.090617E+00
  20.0   2.07494330E+01 1.054873E+00 1.080015E+00 1.095494E+00 1.108721E+00 1.114393E+00 1.113981E+00 1.115790E+00 1.113307E+00
  20.0   2.26274170E+01 1.059412E+00 1.089500E+00 1.109751E+00 1.128905E+00 1.140373E+00 1.141778E+00 1.140973E+00 1.142041E+00
  20.0   2.46753730E+01 1.065251E+00 1.101237E+00 1.127099E+00 1.154494E+00 1.173181E+00 1.175272E+00 1.176683E+00 1.177558E+00
  20.0   2.69086850E+01 1.068835E+00 1.109359E+00 1.140578E+00 1.176956E+00 1.204997E+00 1.211921E+00 1.213549E+00 1.215664E+00
  20.0   2.93441290E+01 1.073741E+00 1.120088E+00 1.157673E+00 1.203679E+00 1.247508E+00 1.259620E+00 1.264238E+00 1.259915E+00
  20.0   3.20000000E+01 1.075763E+00 1.125689E+00 1.167749E+00 1.223692E+00 1.283717E+00 1.299900E+00 1.307263E+00 1.308539E+00
  20.0   3.48962470E+01 1.079394E+00 1.133684E+00 1.181471E+00 1.246109E+00 1.324300E+00 1.347464E+00 1.356259E+00 1.362760E+00
  20.0   3.80546280E+01 1.080977E+00 1.138754E+00 1.190748E+00 1.264600E+00 1.360512E+00 1.396174E+00 1.408744E+00 1.420717E+00
  20.0   4.14988660E+01 1.080216E+00 1.139003E+00 1.193198E+00 1.273260E+00 1.383237E+00 1.427070E+00 1.450478E+00 1.457315E+00
  20.0   4.52548340E+01 1.079564E+00 1.139150E+00 1.195336E+00 1.280435E+00 1.403779E+00 1.461199E+00 1.485240E+00 1.496364E+00
  20.0   4.93507460E+01 1.079033E+00 1.138668E+00 1.196948E+00 1.287705E+00 1.422336E+00 1.486051E+00 1.517594E+00 1.534844E+00
  20.0   5.38173710E+01 1.076134E+00 1.134596E+00 1.192833E+00 1.284017E+00 1.425099E+00 1.497301E+00 1.529724E+00 1.558369E+00
  20.0   5.86882590E+01 1.072342E+00 1.128793E+00 1.185017E+00 1.275883E+00 1.422666E+00 1.495021E+00 1.535752E+00 1.557494E+00
  20.0   6.40000000E+01 1.068006E+00 1.121586E+00 1.174921E+00 1.264005E+00 1.408904E+00 1.487182E+00 1.526373E+00 1.559917E+00
  20.0   6.97924950E+01 1.063661E+00 1.114035E+00 1.164650E+00 1.249169E+00 1.392611E+00 1.469419E+00 1.516246E+00 1.546224E+00
  20.0   7.61092550E+01 1.058280E+00 1.104663E+00 1.151646E+00 1.230492E+00 1.366827E+00 1.443246E+00 1.487146E+00 1.515089E+00
  20.0   8.29977310E+01 1.053376E+00 1.096019E+00 1.139580E+00 1.213392E+00 1.339385E+00 1.414273E+00 1.452119E+00 1.490533E+00
  20.0   9.05096680E+01 1.049329E+00 1.088618E+00 1.129047E+00 1.197061E+00 1.317546E+00 1.388633E+00 1.429754E+00 1.456080E+00
  20.0   9.87014930E+01 1.044827E+00 1.080717E+00 1.117608E+00 1.179252E+00 1.290304E+00 1.357418E+00 1.396441E+00 1.419862E+00
  20.0   1.07634741E+02 1.041215E+00 1.074104E+00 1.108137E+00 1.165487E+00 1.267992E+00 1.327190E+00 1.365578E+00 1.398725E+00
  20.0   1.17376518E+02 1.037583E+00 1.067518E+00 1.098614E+00 1.151667E+00 1.244408E+00 1.301457E+00 1.332566E+00 1.367660E+00
  20.0   1.28000000E+02 1.034377E+00 1.061786E+00 1.090073E+00 1.138617E+00 1.224533E+00 1.277260E+00 1.303443E+00 1.336696E+00
  20.0   1.39584990E+02 1.031825E+00 1.057308E+00 1.083263E+00 1.127676E+00 1.208474E+00 1.256204E+00 1.284045E+00 1.308052E+00
  20.0   1.52218511E+02 1.029132E+00 1.052288E+00 1.076136E+00 1.117063E+00 1.190806E+00 1.234191E+00 1.259388E+00 1.284650E+00
  20.0   1.65995463E+02 1.027009E+00 1.048451E+00 1.070593E+00 1.107871E+00 1.176562E+00 1.217991E+00 1.244233E+00 1.263622E+00
  20.0   1.81019336E+02 1.024644E+00 1.044155E+00 1.064344E+00 1.098814E+00 1.161971E+00 1.201120E+00 1.223200E+00 1.245435E+00
  20.0   1.97402986E+02 1.022777E+00 1.040938E+00 1.059539E+00 1.091351E+00 1.148944E+00 1.183181E+00 1.205793E+00 1.227398E+00
  20.0   2.15269482E+02 1.020802E+00 1.037371E+00 1.054393E+00 1.083797E+00 1.136435E+00 1.169825E+00 1.187712E+00 1.208274E+00
  20.0   2.34753035E+02 1.018980E+00 1.034001E+00 1.049654E+00 1.076412E+00 1.124721E+00 1.154530E+00 1.171020E+00 1.189147E+00
  20.0   2.56000000E+02 1.017492E+00 1.031380E+00 1.045691E+00 1.070755E+00 1.115474E+00 1.142467E+00 1.160536E+00 1.173788E+00
  20.0   2.79169980E+02 1.015963E+00 1.028661E+00 1.041627E+00 1.064133E+00 1.105338E+00 1.130123E+00 1.145232E+00 1.160712E+00
  20.0   3.04437021E+02 1.014662E+00 1.026346E+00 1.038464E+00 1.059126E+00 1.097281E+00 1.121070E+00 1.135520E+00 1.148096E+00
  30.0   4.00000000E+00 1.000833E+00 1.000825E+00 1.000835E+00 1.000847E+00 1.000836E+00 1.000849E+00 1.000778E+00 1.000751E+00
  30.0   4.36203100E+00 1.000784E+00 1.000796E+00 1.000811E+00 1.000790E+00 1.000783E+00 1.000841E+00 1.000871E+00 1.000753E+00
  30.0   4.75682800E+00 1.001400E+00 1.001426E+00 1.001397E+00 1.001422E+00 1.001467E+00 1.001519E+00 1.001413E+00 1.001478E+00
  30.0   5.18735800E+00 1.001268E+00 1.001278E+00 1.001255E+00 1.001297E+00 1.001271E+00 1.001239E+00 1.001346E+00 1.001468E+00
  30.0   5.65685400E+00 1.002263E+00 1.002260E+00 1.002264E+00 1.002291E+00 1.002331E+00 1.002206E+00 1.002285E+00 1.002368E+00
  30.0   6.16884300E+00 1.003244E+00 1.003241E+00 1.003245E+00 1.003165E+00 1.003167E+00 1.003087E+00 1.003215E+00 1.003170E+00
  30.0   6.72717100E+00 1.003673E+00 1.003702E+00 1.003662E+00 1.003604E+00 1.003650E+00 1.003736E+00 1.003651E+00 1.003755E+00
  30.0   7.33603200E+00 1.005335E+00 1.005402E+00 1.005333E+00 1.005401E+00 1.005317E+00 1.005658E+00 1.005263E+00 1.005335E+00
  30.0   8.00000000E+00 1.006061E+00 1.006170E+00 1.006091E+00 1.006160E+00 1.006154E+00 1.006238E+00 1.005954E+00 1.005818E+00
  30.0   8.72406200E+00 1.008612E+00 1.008860E+00 1.008801E+00 1.008745E+00 1.008887E+00 1.008896E+00 1.008992E+00 1.009094E+00
  30.0   9.51365700E+00 1.010088E+00 1.010536E+00 1.010622E+00 1.010457E+00 1.010493E+00 1.010724E+00 1.010580E+00 1.010869E+00
  30.0   1.03747160E+01 1.013658E+00 1.014688E+00 1.014762E+00 1.014825E+00 1.014970E+00 1.014647E+00 1.014917E+00 1.014276E+00
  30.0   1.13137080E+01 1.017587E+00 1.019452E+00 1.019658E+00 1.019535E+00 1.019755E+00 1.019687E+00 1.019743E+00 1.019907E+00
  30.0   1.23376870E+01 1.021071E+00 1.024250E+00 1.024749E+00 1.024771E+00 1.025292E+00 1.025355E+00 1.025876E+00 1.025213E+00
  30.0   1.34543430E+01 1.026223E+00 1.031396E+00 1.032570E+00 1.033078E+00 1.032912E+00 1.033006E+00 1.033425E+00 1.033187E+00
  30.0   1.46720650E+01 1.030709E+00 1.038306E+00 1.040718E+00 1.041721E+00 1.041373E+00 1.041401E+00 1.040310E+00 1.041966E+00
  30.0   1.60000000E+01 1.036840E+00 1.047935E+00 1.052389E+00 1.054905E+00 1.054952E+00 1.054569E+00 1.054340E+00 1.055040E+00
  30.0   1.74481240E+01 1.041937E+00 1.056683E+00 1.063847E+00 1.068315E+00 1.069011E+00 1.068322E+00 1.068211E+00 1.069135E+00
  30.0   1.90273140E+01 1.048414E+00 1.068132E+00 1.079191E+00 1.087244E+00 1.089945E+00 1.088995E+00 1.091354E+00 1.094253E+00
  30.0   2.07494330E+01 1.054923E+00 1.080237E+00 1.095777E+00 1.109362E+00 1.116202E+00 1.115976E+00 1.118712E+00 1.116869E+00
  30.0   2.26274170E+01 1.059470E+00 1.089886E+00 1.110299E+00 1.129728E+00 1.142404E+00 1.142288E+00 1.144499E+00 1.148793E+00
  30.0   2.46753730E+01 1.065326E+00 1.101620E+00 1.127649E+00 1.156123E+00 1.175714E+00 1.179317E+00 1.178972E+00 1.183937E+00
  30.0   2.69086850E+01 1.068886E+00 1.109682E+00 1.141270E+00 1.178143E+00 1.210517E+00 1.216408E+00 1.217677E+00 1.219175E+00
  30.0   2.93441290E+01 1.073826E+00 1.120385E+00 1.158434E+00 1.206088E+00 1.253481E+00 1.266039E+00 1.272317E+00 1.276090E+00
  30.0   3.20000000E+01 1.075867E+00 1.126106E+00 1.168948E+00 1.226012E+00 1.289462E+00 1.311445E+00 1.315912E+00 1.317561E+00
  30.0   3.48962470E+01 1.079503E+00 1.134201E+00 1.182628E+00 1.249440E+00 1.329705E+00 1.358838E+00 1.369154E+00 1.382664E+00
  30.0   3.80546280E+01 1.081056E+00 1.139341E+00 1.192262E+00 1.267940E+00 1.368221E+00 1.407986E+00 1.422054E+00 1.438283E+00
  30.0   4.14988660E+01 1.080280E+00 1.139452E+00 1.194630E+00 1.276339E+00 1.392337E+00 1.444522E+00 1.463860E+00 1.481485E+00
  30.0   4.52548340E+01 1.079629E+00 1.139595E+00 1.196964E+00 1.284475E+00 1.415088E+00 1.479854E+00 1.507226E+00 1.522884E+00
  30.0   4.93507460E+01 1.079119E+00 1.139230E+00 1.198121E+00 1.291474E+00 1.434501E+00 1.510262E+00 1.550250E+00 1.570196E+00
  30.0   5.38173710E+01 1.076187E+00 1.135110E+00 1.193869E+00 1.287973E+00 1.438421E+00 1.519639E+00 1.559264E+00 1.593279E+00
  30.0   5.86882590E+01 1.072419E+00 1.129257E+00 1.186028E+00 1.279171E+00 1.433485E+00 1.522560E+00 1.568529E+00 1.605217E+00
  30.0   6.40000000E+01 1.068086E+00 1.122136E+00 1.176463E+00 1.266935E+00 1.422213E+00 1.512475E+00 1.560675E+00 1.609135E+00
  30.0   6.97924950E+01 1.063732E+00 1.114572E+00 1.165950E+00 1.252521E+00 1.404937E+00 1.496171E+00 1.549970E+00 1.603029E+00
  30.0   7.61092550E+01 1.058364E+00 1.105259E+00 1.152909E+00 1.233664E+00 1.377852E+00 1.466734E+00 1.519641E+00 1.570143E+00
  30.0   8.29977310E+01 1.053441E+00 1.096530E+00 1.140511E+00 1.215799E+00 1.351757E+00 1.434574E+00 1.482734E+00 1.544951E+00
  30.0   9.05096680E+01 1.049383E+00 1.089085E+00 1.129805E+00 1.199877E+00 1.325994E+00 1.409344E+00 1.463467E+00 1.507709E+00
  30.0   9.87014930E+01 1.044890E+00 1.081098E+00 1.118268E+00 1.181746E+00 1.300247E+00 1.374572E+00 1.424955E+00 1.472177E+00
  30.0   1.07634741E+02 1.041266E+00 1.074442E+00 1.109057E+00 1.167779E+00 1.276405E+00 1.348251E+00 1.391812E+00 1.430995E+00
  30.0   1.17376518E+02 1.037631E+00 1.067808E+00 1.099172E+00 1.154106E+00 1.252683E+00 1.319353E+00 1.359208E+00 1.409658E+00
  30.0   1.28000000E+02 1.034426E+00 1.062115E+00 1.090794E+00 1.140539E+00 1.232434E+00 1.292648E+00 1.327245E+00 1.367880E+00
  30.0   1.39584990E+02 1.031867E+00 1.057443E+00 1.084037E+00 1.129669E+00 1.214742E+00 1.272869E+00 1.307673E+00 1.341389E+00
  30.0   1.52218511E+02 1.029163E+00 1.052553E+00 1.076938E+00 1.118733E+00 1.197776E+00 1.252091E+00 1.282277E+00 1.317601E+00
  30.0   1.65995463E+02 1.027055E+00 1.048621E+00 1.071225E+00 1.110256E+00 1.183463E+00 1.232029E+00 1.260920E+00 1.295867E+00
  30.0   1.81019336E+02 1.024694E+00 1.044391E+00 1.065033E+00 1.100197E+00 1.168261E+00 1.211379E+00 1.242675E+00 1.271078E+00
  30.0   1.97402986E+02 1.022811E+00 1.041117E+00 1.060106E+00 1.093029E+00 1.155116E+00 1.198762E+00 1.224328E+00 1.253267E+00
  30.0   2.15269482E+02 1.020820E+00 1.037501E+00 1.054827E+00 1.085160E+00 1.142287E+00 1.180555E+00 1.204299E+00 1.228383E+00
  30.0   2.34753035E+02 1.019013E+00 1.034192E+00 1.050270E+00 1.077590E+00 1.129685E+00 1.164187E+00 1.186109E+00 1.211248E+00
  30.0   2.56000000E+02 1.017526E+00 1.031590E+00 1.046126E+00 1.071869E+00 1.119980E+00 1.151728E+00 1.171980E+00 1.196068E+00
  30.0   2.79169980E+02 1.015979E+00 1.028846E+00 1.042019E+00 1.065611E+00 1.110321E+00 1.139524E+00 1.157983E+00 1.180065E+00
  30.0   3.04437021E+02 1.014692E+00 1.026521E+00 1.038796E+00 1.060494E+00 1.101341E+00 1.129271E+00 1.148949E+00 1.167657E+00
  50.0   4.00000000E+00 1.000833E+00 1.000825E+00 1.000836E+00 1.000844E+00 1.000821E+00 1.000845E+00 1.000782E+00 1.000787E+00
  50.0   4.36203100E+00 1.000784E+00 1.000794E+00 1.000811E+00 1.000789E+00 1.000784E+00 1.000861E+00 1.000854E+00 1.000783E+00
  50.0   4.75682800E+00 1.001400E+00 1.001426E+00 1.001396E+00 1.001426E+00 1.001486E+00 1.001534E+00 1.001440E+00 1.001381E+00
  50.0   5.18735800E+00 1.001268E+00 1.001278E+00 1.001254E+00 1.001297E+00 1.001257E+00 1.001273E+00 1.001321E+00 1.001465E+00
  50.0   5.65685400E+00 1.002263E+00 1.002262E+00 1.002261E+00 1.002293E+00 1.002344E+00 1.002204E+00 1.002288E+00 1.002375E+00
  50.0   6.16884300E+00 1.003243E+00 1.003239E+00 1.003243E+00 1.003173E+00 1.003182E+00 1.003138E+00 1.003110E+00 1.003139E+00
  50.0   6.72717100E+00 1.003673E+00 1.003700E+00 1.003657E+00 1.003598E+00 1.003657E+00 1.003749E+00 1.003632E+00 1.003839E+00
  50.0   7.33603200E+00 1.005335E+00 1.005399E+00 1.005338E+00 1.005402E+00 1.005376E+00 1.005643E+00 1.005255E+00 1.005249E+00
  50.0   8.00000000E+00 1.006061E+00 1.006171E+00 1.006098E+00 1.006149E+00 1.006163E+00 1.006320E+00 1.006033E+00 1.006091E+00
  50.0   8.72406200E+00 1.008617E+00 1.008863E+00 1.008808E+00 1.008775E+00 1.008862E+00 1.008771E+00 1.009032E+00 1.009522E+00
  50.0   9.51365700E+00 1.010092E+00 1.010532E+00 1.010634E+00 1.010497E+00 1.010503E+00 1.010646E+00 1.010551E+00 1.010708E+00
  50.0   1.03747160E+01 1.013667E+00 1.014703E+00 1.014788E+00 1.014843E+00 1.015004E+00 1.014557E+00 1.015029E+00 1.014276E+00
  50.0   1.13137080E+01 1.017583E+00 1.019471E+00 1.019731E+00 1.019697E+00 1.019730E+00 1.019622E+00 1.020195E+00 1.019263E+00
  50.0   1.23376870E+01 1.021090E+00 1.024267E+00 1.024784E+00 1.024828E+00 1.025383E+00 1.025482E+00 1.025865E+00 1.024614E+00
  50.0   1.34543430E+01 1.026237E+00 1.031497E+00 1.032673E+00 1.033101E+00 1.032885E+00 1.032988E+00 1.033159E+00 1.033074E+00
  50.0   1.46720650E+01 1.030722E+00 1.038346E+00 1.040829E+00 1.041593E+00 1.041119E+00 1.041600E+00 1.040661E+00 1.041598E+00
  50.0   1.60000000E+01 1.036874E+00 1.048016E+00 1.052544E+00 1.055043E+00 1.054915E+00 1.055241E+00 1.053957E+00 1.054737E+00
  50.0   1.74481240E+01 1.041974E+00 1.056838E+00 1.064024E+00 1.068689E+00 1.069693E+00 1.069379E+00 1.069622E+00 1.070907E+00
  50.0   1.90273140E+01 1.048432E+00 1.068236E+00 1.079476E+00 1.087992E+00 1.090614E+00 1.090570E+00 1.092010E+00 1.095394E+00
  50.0   2.07494330E+01 1.054930E+00 1.080493E+00 1.096393E+00 1.109933E+00 1.117122E+00 1.117418E+00 1.118888E+00 1.116214E+00
  50.0   2.26274170E+01 1.059519E+00 1.090127E+00 1.110777E+00 1.130673E+00 1.144868E+00 1.145124E+00 1.146204E+00 1.149990E+00
  50.0   2.46753730E+01 1.065378E+00 1.101995E+00 1.128419E+00 1.157192E+00 1.179323E+00 1.183780E+00 1.184907E+00 1.186260E+00
  50.0   2.69086850E+01 1.068942E+00 1.110004E+00 1.141805E+00 1.179098E+00 1.214052E+00 1.220263E+00 1.222985E+00 1.223693E+00
